Issue Type,Status,Priority,Summary,Original Time Estimated,Total Time Spent
Subtask,Done,Major,"['Sort', 'order', 'date', 'idempotency']",180,68
Subtask,Done,Major,"['Update', 'subscription', 'create', 'endpoint', 'exception', 'custom', 'apps']",120,75
Subtask,Done,Major,"['update', 'IAM', 'create', 'subscription', 'custom', 'app']",90,60
Subtask,Done,Major,"['update', 'IAM', 'make', 'request', 'subscription', 'service', 'create', 'subscription']",90,120
Subtask,Done,Major,"['QA', 'Feedback']",120,114
Bug,Done,Major,"['Error', 'adding', 'Shopify', 'integration']",0,225
Subtask,Done,Major,"['Hook', 'default', 'account', 'mapping', 'account', 'specific', 'mappings']",90,90
Subtask,Done,Major,"['Ensure', '250', 'transactions', 'pulled', 'payout']",60,60
Subtask,Done,Major,"['Dev', 'Environ', 'Feedback']",0,848
Subtask,Done,Major,['Feedback'],30,30
Subtask,Done,Major,"['Journal', 'entry', 'page']",60,60
Subtask,Done,Major,"['Add', 'Refund', 'Detail', 'screens']",120,120
Story,In Progress,Major,"['Additional', 'Detail', 'Screens']",240,240
Subtask,Done,Major,"['Add', 'refund', 'config']",120,120
Subtask,Done,Major,"['Make', 'payout', 'transactions', 'pulled']",60,120
Story,Done,Major,"['Preparing', 'Payout', 'Preview', 'Modal']",60,60
Subtask,Done,Major,"['Add', 'options', 'choose', 'deposit', 'lines', 'added', 'deposit']",60,180
Subtask,Done,Major,"['Fix', 'issue', 'payout', 'status', 'incorrect']",60,60
Subtask,Done,Major,['Feedback'],60,60
Subtask,Done,Major,"['Update', 'integration', 'page', 'check', 'custom', 'provider', 'pass', 'request', 'iam']",30,30
Subtask,Done,Major,"['make', 'shopify', 'shops', 'install', 'using', 'custom', 'app']",0,213
Subtask,Done,Major,"['Save', 'payment', 'options', 'payment', 'event', 'handler', 'database']",60,36
Subtask,Done,Major,"['Update', 'fee', 'component', 'render', 'payout', 'fees']",60,60
Subtask,Done,Major,"['Create', 'endpoint', 'getting', 'list', 'payment', 'options']",60,45
Subtask,Done,Major,"['Update', 'mapping', 'component', 'singular', 'field', 'mapping']",60,60
Subtask,Done,Major,"['Update', 'components', 'used', 'previous', 'mapping', 'component', 'loop', 'render', 'fields']",120,120
Subtask,Done,Major,"['Create', 'function', 'assign', 'placeholder', 'values', 'default', 'mapping', 'changes']",10,10
Subtask,Done,Major,"['Update', 'import', 'projection', 'information', 'associated', 'items', 'import']",60,71
Subtask,Done,Major,"['Update', 'list', 'payout', 'controller', 'return', 'dummy', 'payout', 'webooksdev', 'webooksqa', 'stores']",60,60
Subtask,Done,Major,"['Add', 'payment', 'service', 'substituted', 'shopify', 'service', 'specific', 'store', 'ids', 'used']",60,45
Subtask,Done,Major,"['Update', 'Get', 'Service', 'use', 'store', 'id', 'determine', 'service', 'use', 'well']",60,90
Subtask,Done,Major,"['Clean', 'payment', 'config']",30,15
Subtask,Done,Major,"['Add', 'import', 'list', 'last', '5', 'imports', 'home', 'screen']",45,45
Subtask,Done,Major,"['Render', 'alert', 'messages', 'alerts', 'tab', 'add', 'setting', 'button']",45,45
Subtask,Done,Major,"['Update', 'delete', 'request', 'hit', 'new', 'endpoint']",20,20
Subtask,Done,Major,"['render', 'summary', 'import', 'item']",30,30
Subtask,Done,Major,"['add', 'filter', 'import', 'list']",60,60
Subtask,Done,Major,"['Set', 'imports', 'status', 'preview', 'default']",30,5
Subtask,Done,Major,"['Set', 'import', 'status', 'error', 'error', 'import', 'changes', 'attempted']",60,20
Subtask,Done,Major,"['update', 'polling', 'function', 'check', 'status', 'error', 'stop', 'polling']",10,10
Subtask,Done,Major,['QAfeedback'],60,60
Subtask,Done,Major,['Feedback'],20,20
Subtask,Done,Major,"['Make', 'payout', 'total', 'match', 'orderspayout', 'transaction']",60,35
Subtask,Done,Major,"['Create', 'endpoint', 'returning', 'list', 'providers']",60,22
Subtask,Done,Major,"['Update', 'integrations', 'screen', 'render', 'list', 'providers']",60,31
Subtask,Done,Major,"['Add', 'list', 'stores', 'square']",120,60
Subtask,Done,Major,"['Copy', 'shopify', 'config', 'make', 'sure', 'config', 'saving', 'square', 'store', 'resource']",60,106
Subtask,Done,Major,"['Add', 'square', 'service', 'implement', 'order', 'service']",120,120
Subtask,Done,Major,"['Implement', 'payout', 'service', 'square', 'service']",120,192
Subtask,Done,Major,"['Add', 'screen', 'scheduling', 'import']",120,220
Subtask,Done,Major,"['Create', 'entity', 'scheduled', 'import']",120,50
Subtask,Done,Major,"['Create', 'command', 'gets', 'payouts', 'imported']",60,48
Subtask,Done,Major,"['Create', 'command', 'gets', 'orders', 'imported']",60,116
Subtask,Done,Major,"['Setup', 'event', 'handler', 'persist', 'scheduled', 'import']",180,270
Subtask,Done,Major,"['Add', 'endpoint', 'importing', 'orders', 'schedule']",60,270
Subtask,Done,Major,"['Add', 'endpoint', 'listing', 'scheduled', 'jobs']",60,100
Subtask,Done,Major,"['Add', 'endpoint', 'scheduling', 'import']",60,135
Subtask,Done,Major,"['Create', 'batch', 'job', 'service', 'queue', 'scheduled', 'imports']",120,74
Subtask,Done,Major,['Feedback'],0,153
Subtask,Done,Major,"['Make', 'store', 'name', 'store', 'id', 'saved', 'connection', 'client', 'id']",0,225
Subtask,Done,Major,"['Generate', 'Fern', 'SDK', 'use']",60,160
Subtask,Done,Major,"['Implement', 'Square', 'Service']",120,1011
Subtask,Done,Major,"['Update', 'screens', 'UI', 'provider', 'agnostic']",180,290
Subtask,Done,Major,"['Cant', 'add', 'multiple', 'square', 'stores', 'WeOS']",0,90
Story,To Do,Major,"['As', 'team', 'member', 'I', 'able', 'link', 'netsuite', 'account']",0,198
Subtask,Done,Major,"['Add', 'UI', 'manage', 'Tip', 'Config']",60,60
Subtask,Done,Major,"['Add', 'endpoint', 'receive', 'file', 'uploads']",60,60
Subtask,Done,Critical,"['Create', 'restlet', 'attaching', 'image', 'record']",120,120
Subtask,Done,Major,"['Add', 'entity', 'purchase', 'order']",60,60
Subtask,Done,Major,"['Add', 'netsuite', 'service']",60,150
Subtask,Done,Major,"['Add', 'screen', 'updating', 'details', 'uploaded', 'image']",120,240
Subtask,Done,Major,"['create', 'event', 'handler', 'IAM', 'service', 'delete', 'store', 'resource', 'connection', 'deleted']",0,134
Subtask,Done,Major,"['create', 'event', 'handler', 'import', 'service', 'would', 'delete', 'projections', 'resource', 'deleted']",0,137
Task,Done,Critical,"['Make', 'admins', 'messaged', 'error', 'import']",0,255
Subtask,Done,Major,"['create', 'receiver', 'would', 'delete', 'resource', 'children', 'delete', 'projections']",0,151
Bug,Done,Critical,"['Server', 'crashing', 'running', 'square', 'import', 'schedule']",0,160
Subtask,Done,Major,['Test'],0,138
Subtask,Done,Major,"['add', 'invite', 'endpoint', 'handler', 'IAM']",90,100
Subtask,Done,Major,"['Test', 'Dev']",0,280
Subtask,Done,Major,"['make', 'users', 'could', 'removed', 'account']",90,249
Subtask,Done,Major,['feedback'],0,120
Subtask,Done,Major,"['Setup', 'WeOSv2']",60,56
Subtask,Done,Major,"['Setup', 'default', 'oauth', 'providers']",60,160
Subtask,Done,Major,"['Get', 'Install', 'URL', 'working']",120,190
Subtask,Done,Major,"['Add', 'callback', 'handlers', 'oauth', 'response']",120,203
Subtask,Done,Major,"['Setup', 'creating', 'user', 'username', 'password']",240,290
Subtask,Done,Major,"['Setup', 'Sessions', 'Users', 'logging']",120,200
Subtask,Done,Major,"['Create', 'command', 'setting', 'JWT', 'updating', 'Session']",120,200
Bug,Done,Critical,"['Payout', 'Order', 'Rollback', 'removing', 'items', 'WeOS']",60,290
Subtask,Done,Major,"['setup', 'square', 'quickbooks', 'shopify', 'providers']",0,318
Subtask,Done,Major,"['set', 'connections']",0,180
Subtask,Done,Major,"['set', 'account', 'creation']",120,165
Subtask,Done,Major,"['setup', 'single', 'account', 'OAuth', 'service', 'shopify']",90,120
Subtask,Done,Major,"['setup', 'subscription', 'interface']",0,160
Subtask,Done,Major,"['setup', 'switching', 'accounts', 'inviting', 'users', 'account']",0,320
Subtask,Done,Major,"['fix', 'session', 'error']",0,140
Subtask,Done,Major,"['make', 'login', 'endpoint', 'authorize']",0,55
Subtask,Done,Major,"['add', 'account', 'service', 'event', 'handlers']",0,210
Subtask,Done,Major,"['connect', 'IAM', 'weos', 'app']",0,336
Subtask,Done,Major,"['add', 'delete', 'account', 'handler']",0,150
Subtask,Done,Major,"['Test', 'add', 'migration', 'plan']",0,400
Task,In Progress,Major,"['Deploy', 'refactored', 'inisght']",60,61
Subtask,Done,Major,"['Back', 'non', 'prod', 'database', 'backup']",30,30
Subtask,Done,Major,"['push', 'updates', 'dev', 'test']",120,300
Task,In Progress,Major,"['Refactor', 'code', 'structure', 'WeOS', 'v2']",120,405
Task,In Progress,Major,"['setup', 'audit', 'service']",120,120
Subtask,Done,Major,"['get', 'shopify', 'subscription', 'working']",0,180
Subtask,Done,Major,"['fix', 'errors', 'update', 'endpoints']",0,120
Subtask,Done,Major,"['add', 'domain', 'object', 'roles']",60,35
Subtask,Done,Major,"['add', 'CURD', 'endpoints', 'roles', 'add', 'event', 'handlers', 'entities']",60,30
Subtask,Done,Major,"['update', 'update', 'user', 'handler', 'update', 'user', 'roles']",30,30
Subtask,Done,Major,"['Test', 'staging']",0,30
Task,Deploy to Production,Major,"['make', 'redirect', 'url', 'IAM', 'dynamic']",0,150
Subtask,Done,Major,"['Add', 'way', 'get', 'list', 'purchase', 'order', 'netsuite']",60,90
Subtask,Done,Major,"['create', 'custom', 'provider', 'kulrnetsuite']",60,90
Subtask,Done,Major,"['create', 'netsuite', 'auth', 'service']",60,120
Subtask,Done,Major,"['update', 'oauth', 'receiver', 'create', 'netsuite', 'users', 'account']",120,180
Subtask,Done,Major,"['create', 'weos', 'integration', 'netsuite']",30,90
Improvement,Done,Critical,"['Make', 'default', 'providers', 'dont', 'overwrite', 'providers', 'already']",0,60
Subtask,Done,Major,"['Fix', 'open', 'ID', 'connect', 'error', 'authorising', 'netsuite']",60,90
Subtask,Done,Major,"['add', 'entity', 'accounts', 'file']",60,60
Subtask,Done,Major,"['Add', 'netsuite', 'login', 'frontend']",90,90
Subtask,Done,Major,"['Client', 'Feedback']",0,60
Subtask,Done,Major,['Feedback'],0,60
Subtask,Done,Major,"['Sort', 'mobile', 'build']",0,300
Bug,Done,Major,"['Netsuite', 'View', 'WeOS', 'APP', 'disabled', 'refreshed']",0,25
Task,Done,Major,"['Redirct', 'loop', 'login', 'cancelled']",0,100
Subtask,Done,Major,"['Finish', 'implement', 'list', 'transactions']",60,60
Subtask,Done,Major,"['confirm', 'quickbooks', 'list', 'transactions', 'work']",60,560
Subtask,Done,Major,"['Get', 'basic', 'account', 'creation', 'working', 'using', 'domain', 'models']",60,90
Subtask,In Progress,Major,"['add', 'resources', 'file']",60,240
Subtask,In Progress,Major,"['setup', 'resource', 'providers']",60,203
Subtask,Done,Major,"['setup', 'user', 'roles']",60,100
Subtask,To Do,Major,"['setup', 'subscriptions', 'using', 'domain', 'models']",60,60
Subtask,Done,Major,"['get', 'basic', 'connection', 'working']",60,120
Subtask,Done,Major,"['Deploy', 'staging']",60,178
Subtask,Done,Major,"['Setup', 'basic', 'slack', 'app', 'using', 'bolt']",60,60
Subtask,Done,Major,"['remove', 'hardcoded', 'JWT']",0,660
Subtask,Done,Major,"['Add', 'slack', 'provider', 'IAM']",0,90
Subtask,Done,Major,"['Add', 'netsuite', 'finance', 'service']",0,120
Subtask,In Progress,Major,"['Setup', 'workflow', 'domain', 'object']",60,60
Subtask,In Progress,Major,"['Add', 'endpoints', 'managing', 'workflows']",60,300
Subtask,To Do,Major,"['Create', 'cron', 'job', 'running', 'workflows', 'need', 'run', 'every', 'hour']",0,120
Subtask,Done,Major,"['Implement', 'list', 'methods']",0,270
Subtask,Done,Major,"['Implement', 'get', 'methods']",0,120
Subtask,Done,Major,"['Implement', 'create', 'methods']",0,480
Subtask,Done,Major,"['Implement', 'delete', 'methods']",0,120
Subtask,Done,Major,"['Get', 'cursor', 'working']",0,135
Subtask,Done,Major,"['Get', 'filters', 'working']",0,255
Subtask,To Do,Major,"['Add', 'queue', 'system', 'runs', 'workflows']",120,198
Subtask,Done,Major,"['deploy', 'prod']",120,120
Subtask,To Do,Major,"['update', 'weos', 'app', 'prompt', 'user', 'enter', 'netsuite', 'account', 'ID', 'login']",0,60
Bug,Done,Major,"['PO', 'found']",0,84
Subtask,In Progress,Major,"['implement', 'SO', 'update', 'method']",0,180
Subtask,Done,Major,"['Deploy', 'Host', 'Agent', 'staging']",240,60
Subtask,Done,Major,"['Update', 'slack', 'app', 'point', 'host', 'agent']",60,60
Subtask,In Progress,Major,"['implement', 'PO', 'createupdate', 'method']",0,150
Subtask,Done,Major,"['Add', 'authentication', 'Slack', 'bots', 'IAM']",120,840
Subtask,In Progress,Major,"['create', 'suite', 'script', 'would', 'send', 'events']",60,60
Subtask,To Do,Major,"['update', 'SO', 'method', 'approve', 'SOs']",30,70
Subtask,To Do,Major,"['update', 'PO', 'method', 'approve', 'POs']",30,60
Subtask,Done,Major,"['make', 'sure', 'mcp', 'server', 'working']",60,150
Subtask,In Progress,Major,"['Register', 'bot', 'azure']",60,90
Subtask,Done,Major,"['Investigate', 'agent', 'framework', 'use']",120,645
Subtask,Done,Major,"['Integrate', 'host', 'agent', 'MCP']",120,350
Subtask,To Do,Major,"['Integrate', 'host', 'agent', 'workflow', 'service']",0,60
Subtask,To Do,Major,"['Integrate', 'host', 'agent', 'notification', 'service']",0,60
Subtask,Done,Major,"['Fix', 'issue', 'conversation', 'persisting', 'slack', 'chat']",120,140
Subtask,Done,Major,"['Make', 'lists', 'returned', 'CSV', 'slack']",120,300
Subtask,Done,Major,"['Update', 'weos', 'endpoints', 'allow', 'users', 'default']",0,45
Subtask,Done,Major,"['get', 'list', 'endpoint', 'working']",60,60
Subtask,Done,Major,"['get', 'upsert', 'endpoint', 'working']",60,80
Subtask,Done,Major,"['Switch', 'using', 'NodeJS', 'instead']",0,943
Subtask,Done,Major,"['Handle', 'errors', 'using', 'tools']",0,120
Subtask,Done,Major,"['Update', 'WeOS', 'VPC', 'use', 'updated', 'module']",15,13
Subtask,To Do,Major,"['When', 'filtering', 'import', 'status', 'pull', 'list', 'orders', 'system', 'first']",60,56
Subtask,Done,Major,"['Setup', 'Integration', 'record', 'application']",15,10
Subtask,Done,Major,"['Create', 'scheduled', 'suitescript', 'run', 'saved', 'search', 'daily', 'save', 'results', 'file', 'cabinet']",120,115
Subtask,Done,Major,"['Creating', 'Alert', 'modal', 'click', 'create', 'alert']",15,10
Subtask,Done,Major,"['user', 'status', 'Trial', 'Expired', 'hide', 'insight', 'details']",25,20
Subtask,Done,Major,"['Update', 'frontend', 'user', 'wont', 'able', 'create', 'custom', 'signals']",45,40
Subtask,Done,Major,"['Setup', 'endpoint', 'webhook', 'removes', 'shop', 'date', 'IAM']",120,115
Subtask,Done,Major,"['Update', 'abstractions', 'Similar', 'alerts']",0,160
Subtask,Done,Major,"['add', 'login', 'google', 'button', 'getstarted', 'screen']",30,24
Subtask,Done,Major,"['Create', 'passwords', 'IAM', 'databases', 'update', 'IAM', 'terraform']",15,7
Subtask,Done,Major,"['create', 'event', 'handler', 'IAM', 'remove', 'shop', 'data', 'services']",120,142
Subtask,Done,Major,"['Add', 'filters', 'store', 'status', 'import', 'list', 'endpoint']",60,52
Subtask,Done,Major,"['Make', 'sure', 'everything', 'working', 'well', 'assistant']",60,50
Subtask,Done,Major,"['create', 'share', 'endpoint', 'account', 'service']",10,0
Subtask,Done,Major,"['Update', 'front', 'end', 'make', 'request', 'alert', 'service', 'create', 'alert', 'instead', 'assistant', 'service']",90,80
Subtask,Done,Major,"['Add', 'account', 'resource', 'schema', 'triggers', 'insight', 'generation']",60,50
Bug,Done,Major,"['Can', 'not', 'find', 'subtree', 'parent', 'node']",20,10
Subtask,Done,Major,"['Remove', 'PWA']",30,20
Task,Done,Major,"['Make', 'insights', 'active', 'generated']",0,60
Subtask,Done,Major,"['create', 'public_google_api_key']",20,10
Subtask,Done,Major,"['Create', 'way', 'get', 'list', 'users', 'associated', 'account', 'IAM']",30,20
Subtask,Done,Major,"['Dispatch', 'command', 'generate', 'insight', 'new', 'account', 'event', 'handler']",20,10
Subtask,Done,Major,"['Deploy', 'prod']",30,20
Subtask,Done,Major,"['Add', 'Payment']",120,110
Subtask,Done,Major,"['Update', 'import', 'payout', 'import', 'missing', 'orders']",60,50
Subtask,Done,Major,"['Update', 'fee', 'config', 'mappings', 'previously', 'payouts']",30,20
Subtask,Done,Major,"['Update', 'Roles', 'able', 'login', 'OAuth', '20']",15,3
Task,Done,Major,"['Setup', 'langfuse']",0,115
 Subtask,Done,Major,"['Create', 'Langfuse', 'Go', 'SDK']",240,992
 Subtask,Done,Major,"['Update', 'workflows', 'send', 'spans', 'Langfuse']",90,768
 Subtask,Done,Major,"['set', 'self', 'hosting', 'local']",30,30
 Subtask,Done,Major,"['Implement', 'Langfuse', 'SDK', 'front', 'end', 'capture', 'user', 'feedback']",0,80
 Subtask,Done,Major,['Deployments'],0,30
 Subtask,Done,Major,"['Test', 'Langfuse', 'Cloud', 'using', 'python', 'SDK']",30,17
Subtask,Done,Major,"['Add', 'list', 'users', 'app']",60,46
Subtask,Done,Major,"['Pull', 'token', 'IAM', 'validate', 'jwt']",60,45
Story,To Do,Minor,"['As', 'user', 'I', 'able', 'see', 'blog', 'posts', 'related', 'insights', 'I', 'received']",0,127
Subtask,Done,Major,"['Update', 'action', 'pass', 'invite', 'code', 'IAM']",30,15
Subtask,Done,Major,"['create', 'public_apple_api_key']",20,5
Subtask,Done,Major,"['Add', 'environment', 'variable', 'assistant', 'service']",30,15
Subtask,Done,Major,"['Add', 'environment', 'variable', 'use', 'Quickbooks', 'endpoint']",30,15
Subtask,Done,Major,"['Map', 'fields', 'payout', 'config']",120,105
Story,Done,Critical,"['As', 'developer', 'I', 'able', 'make', 'fine', 'tuned', 'model', 'assistant']",0,60
 Subtask,Done,Major,"['Make', 'giving', 'thumbs', 'creates', 'embedding']",60,75
 Subtask,Done,Major,"['Make', 'giving', 'thumbs', 'creates', 'example']",60,115
 Subtask,Done,Major,"['Make', 'giving', 'thumbs', 'makes', 'example']",60,84
 Subtask,Done,Major,"['Add', 'endpoint', 'using', 'examples', 'make', 'fine', 'tuned', 'model']",180,251
 Subtask,Done,Major,"['Add', 'examples']",60,104
 Subtask,Done,Major,"['Build', 'finance', 'assistant', 'fine', 'tune', 'model']",60,120
 Subtask,Done,Major,"['Error', 'submitting', 'feedback']",0,79
 Subtask,Done,Major,"['Add', 'collection', 'fine', 'tune', 'model', 'examples', 'accounts']",30,14
Subtask,Done,Major,"['Add', 'screen', 'creating', 'alert', 'using', 'natural', 'language']",30,12
Subtask,Done,Major,"['Assess', 'current', 'status']",60,41
Subtask,Done,Major,"['Endpoint', 'getting', 'tax', 'items', 'shopify', 'orders']",120,101
Task,Done,Critical,"['Use', 'list', 'account', 'names', 'generating', 'response']",0,158
 Subtask,Done,Major,"['create', 'Jupyter', 'note', 'book', 'experiment', 'compares', 'LLM', 'responses', 'prompt', 'list', 'responses', 'without']",120,210
 Subtask,Done,Major,"['update', 'HighestSimilarityPrompt', 'workflow', 'assistant', 'service', 'check', 'similar', 'embedding', 'query', 'matched', 'querying', 'account']",60,75
 Subtask,Done,Major,"['Update', 'finance', 'prompt', 'LLM', 'would', 'able', 'handle', 'abbreviation']",60,75
